id,t1,t2,label,mask,change_ratio
BCD_r0059_c0008,T1/BCD_r0059_c0008.png,T2/BCD_r0059_c0008.png,0,masks/BCD_r0059_c0008.png,0.00000000
BCD_r0059_c0009,T1/BCD_r0059_c0009.png,T2/BCD_r0059_c0009.png,0,masks/BCD_r0059_c0009.png,0.00000000
BCD_r0059_c0010,T1/BCD_r0059_c0010.png,T2/BCD_r0059_c0010.png,0,masks/BCD_r0059_c0010.png,0.00000000
BCD_r0059_c0011,T1/BCD_r0059_c0011.png,T2/BCD_r0059_c0011.png,0,masks/BCD_r0059_c0011.png,0.00000000
BCD_r0059_c0012,T1/BCD_r0059_c0012.png,T2/BCD_r0059_c0012.png,0,masks/BCD_r0059_c0012.png,0.00000000
BCD_r0059_c0013,T1/BCD_r0059_c0013.png,T2/BCD_r0059_c0013.png,0,masks/BCD_r0059_c0013.png,0.00000000
BCD_r0059_c0014,T1/BCD_r0059_c0014.png,T2/BCD_r0059_c0014.png,0,masks/BCD_r0059_c0014.png,0.00000000
BCD_r0059_c0015,T1/BCD_r0059_c0015.png,T2/BCD_r0059_c0015.png,0,masks/BCD_r0059_c0015.png,0.00000000
BCD_r0059_c0016,T1/BCD_r0059_c0016.png,T2/BCD_r0059_c0016.png,0,masks/BCD_r0059_c0016.png,0.00000000
BCD_r0059_c0017,T1/BCD_r0059_c0017.png,T2/BCD_r0059_c0017.png,1,masks/BCD_r0059_c0017.png,0.01817602
BCD_r0059_c0018,T1/BCD_r0059_c0018.png,T2/BCD_r0059_c0018.png,0,masks/BCD_r0059_c0018.png,0.00000000
BCD_r0059_c0019,T1/BCD_r0059_c0019.png,T2/BCD_r0059_c0019.png,0,masks/BCD_r0059_c0019.png,0.00000000
BCD_r0059_c0020,T1/BCD_r0059_c0020.png,T2/BCD_r0059_c0020.png,0,masks/BCD_r0059_c0020.png,0.00000000
BCD_r0059_c0021,T1/BCD_r0059_c0021.png,T2/BCD_r0059_c0021.png,0,masks/BCD_r0059_c0021.png,0.00000000
BCD_r0059_c0022,T1/BCD_r0059_c0022.png,T2/BCD_r0059_c0022.png,0,masks/BCD_r0059_c0022.png,0.00000000
BCD_r0059_c0023,T1/BCD_r0059_c0023.png,T2/BCD_r0059_c0023.png,0,masks/BCD_r0059_c0023.png,0.00000000
BCD_r0059_c0024,T1/BCD_r0059_c0024.png,T2/BCD_r0059_c0024.png,0,masks/BCD_r0059_c0024.png,0.00000000
BCD_r0059_c0025,T1/BCD_r0059_c0025.png,T2/BCD_r0059_c0025.png,0,masks/BCD_r0059_c0025.png,0.00000000
BCD_r0059_c0026,T1/BCD_r0059_c0026.png,T2/BCD_r0059_c0026.png,1,masks/BCD_r0059_c0026.png,0.11738680
BCD_r0059_c0027,T1/BCD_r0059_c0027.png,T2/BCD_r0059_c0027.png,1,masks/BCD_r0059_c0027.png,0.61983817
BCD_r0059_c0028,T1/BCD_r0059_c0028.png,T2/BCD_r0059_c0028.png,0,masks/BCD_r0059_c0028.png,0.00000000
BCD_r0059_c0029,T1/BCD_r0059_c0029.png,T2/BCD_r0059_c0029.png,0,masks/BCD_r0059_c0029.png,0.00000000
BCD_r0059_c0030,T1/BCD_r0059_c0030.png,T2/BCD_r0059_c0030.png,0,masks/BCD_r0059_c0030.png,0.00000000
BCD_r0059_c0031,T1/BCD_r0059_c0031.png,T2/BCD_r0059_c0031.png,0,masks/BCD_r0059_c0031.png,0.00000000
BCD_r0059_c0032,T1/BCD_r0059_c0032.png,T2/BCD_r0059_c0032.png,0,masks/BCD_r0059_c0032.png,0.00000000
BCD_r0059_c0033,T1/BCD_r0059_c0033.png,T2/BCD_r0059_c0033.png,0,masks/BCD_r0059_c0033.png,0.00000000
BCD_r0059_c0034,T1/BCD_r0059_c0034.png,T2/BCD_r0059_c0034.png,0,masks/BCD_r0059_c0034.png,0.00000000
BCD_r0059_c0035,T1/BCD_r0059_c0035.png,T2/BCD_r0059_c0035.png,0,masks/BCD_r0059_c0035.png,0.00000000
BCD_r0059_c0036,T1/BCD_r0059_c0036.png,T2/BCD_r0059_c0036.png,0,masks/BCD_r0059_c0036.png,0.00000000
BCD_r0059_c0037,T1/BCD_r0059_c0037.png,T2/BCD_r0059_c0037.png,0,masks/BCD_r0059_c0037.png,0.00000000
BCD_r0059_c0038,T1/BCD_r0059_c0038.png,T2/BCD_r0059_c0038.png,0,masks/BCD_r0059_c0038.png,0.00000000
BCD_r0059_c0039,T1/BCD_r0059_c0039.png,T2/BCD_r0059_c0039.png,0,masks/BCD_r0059_c0039.png,0.00000000
BCD_r0059_c0040,T1/BCD_r0059_c0040.png,T2/BCD_r0059_c0040.png,0,masks/BCD_r0059_c0040.png,0.00000000
BCD_r0059_c0041,T1/BCD_r0059_c0041.png,T2/BCD_r0059_c0041.png,0,masks/BCD_r0059_c0041.png,0.00000000
BCD_r0059_c0042,T1/BCD_r0059_c0042.png,T2/BCD_r0059_c0042.png,0,masks/BCD_r0059_c0042.png,0.00000000
BCD_r0059_c0043,T1/BCD_r0059_c0043.png,T2/BCD_r0059_c0043.png,0,masks/BCD_r0059_c0043.png,0.00000000
BCD_r0059_c0044,T1/BCD_r0059_c0044.png,T2/BCD_r0059_c0044.png,1,masks/BCD_r0059_c0044.png,0.01393096
BCD_r0059_c0045,T1/BCD_r0059_c0045.png,T2/BCD_r0059_c0045.png,0,masks/BCD_r0059_c0045.png,0.00000000
BCD_r0059_c0046,T1/BCD_r0059_c0046.png,T2/BCD_r0059_c0046.png,0,masks/BCD_r0059_c0046.png,0.00000000
BCD_r0059_c0047,T1/BCD_r0059_c0047.png,T2/BCD_r0059_c0047.png,1,masks/BCD_r0059_c0047.png,0.13827328
BCD_r0059_c0048,T1/BCD_r0059_c0048.png,T2/BCD_r0059_c0048.png,1,masks/BCD_r0059_c0048.png,0.10128348
BCD_r0059_c0049,T1/BCD_r0059_c0049.png,T2/BCD_r0059_c0049.png,0,masks/BCD_r0059_c0049.png,0.00000000
BCD_r0059_c0050,T1/BCD_r0059_c0050.png,T2/BCD_r0059_c0050.png,0,masks/BCD_r0059_c0050.png,0.00000000
BCD_r0059_c0051,T1/BCD_r0059_c0051.png,T2/BCD_r0059_c0051.png,0,masks/BCD_r0059_c0051.png,0.00000000
BCD_r0059_c0052,T1/BCD_r0059_c0052.png,T2/BCD_r0059_c0052.png,0,masks/BCD_r0059_c0052.png,0.00000000
BCD_r0059_c0053,T1/BCD_r0059_c0053.png,T2/BCD_r0059_c0053.png,0,masks/BCD_r0059_c0053.png,0.00000000
BCD_r0059_c0054,T1/BCD_r0059_c0054.png,T2/BCD_r0059_c0054.png,0,masks/BCD_r0059_c0054.png,0.00000000
BCD_r0059_c0055,T1/BCD_r0059_c0055.png,T2/BCD_r0059_c0055.png,0,masks/BCD_r0059_c0055.png,0.00000000
BCD_r0059_c0056,T1/BCD_r0059_c0056.png,T2/BCD_r0059_c0056.png,0,masks/BCD_r0059_c0056.png,0.00000000
BCD_r0059_c0057,T1/BCD_r0059_c0057.png,T2/BCD_r0059_c0057.png,0,masks/BCD_r0059_c0057.png,0.00000000
BCD_r0059_c0058,T1/BCD_r0059_c0058.png,T2/BCD_r0059_c0058.png,0,masks/BCD_r0059_c0058.png,0.00000000
BCD_r0059_c0059,T1/BCD_r0059_c0059.png,T2/BCD_r0059_c0059.png,0,masks/BCD_r0059_c0059.png,0.00000000
BCD_r0059_c0060,T1/BCD_r0059_c0060.png,T2/BCD_r0059_c0060.png,1,masks/BCD_r0059_c0060.png,0.00093670
BCD_r0059_c0061,T1/BCD_r0059_c0061.png,T2/BCD_r0059_c0061.png,0,masks/BCD_r0059_c0061.png,0.00000000
BCD_r0059_c0062,T1/BCD_r0059_c0062.png,T2/BCD_r0059_c0062.png,0,masks/BCD_r0059_c0062.png,0.00000000
BCD_r0059_c0063,T1/BCD_r0059_c0063.png,T2/BCD_r0059_c0063.png,0,masks/BCD_r0059_c0063.png,0.00000000
BCD_r0059_c0064,T1/BCD_r0059_c0064.png,T2/BCD_r0059_c0064.png,0,masks/BCD_r0059_c0064.png,0.00000000
BCD_r0059_c0065,T1/BCD_r0059_c0065.png,T2/BCD_r0059_c0065.png,0,masks/BCD_r0059_c0065.png,0.00000000
BCD_r0059_c0066,T1/BCD_r0059_c0066.png,T2/BCD_r0059_c0066.png,0,masks/BCD_r0059_c0066.png,0.00000000
BCD_r0059_c0067,T1/BCD_r0059_c0067.png,T2/BCD_r0059_c0067.png,0,masks/BCD_r0059_c0067.png,0.00000000
BCD_r0059_c0068,T1/BCD_r0059_c0068.png,T2/BCD_r0059_c0068.png,0,masks/BCD_r0059_c0068.png,0.00000000
BCD_r0059_c0069,T1/BCD_r0059_c0069.png,T2/BCD_r0059_c0069.png,0,masks/BCD_r0059_c0069.png,0.00000000
BCD_r0059_c0070,T1/BCD_r0059_c0070.png,T2/BCD_r0059_c0070.png,0,masks/BCD_r0059_c0070.png,0.00000000
BCD_r0059_c0071,T1/BCD_r0059_c0071.png,T2/BCD_r0059_c0071.png,0,masks/BCD_r0059_c0071.png,0.00000000
BCD_r0059_c0072,T1/BCD_r0059_c0072.png,T2/BCD_r0059_c0072.png,0,masks/BCD_r0059_c0072.png,0.00000000
BCD_r0059_c0073,T1/BCD_r0059_c0073.png,T2/BCD_r0059_c0073.png,0,masks/BCD_r0059_c0073.png,0.00000000
BCD_r0059_c0074,T1/BCD_r0059_c0074.png,T2/BCD_r0059_c0074.png,0,masks/BCD_r0059_c0074.png,0.00000000
BCD_r0059_c0075,T1/BCD_r0059_c0075.png,T2/BCD_r0059_c0075.png,0,masks/BCD_r0059_c0075.png,0.00000000
BCD_r0059_c0076,T1/BCD_r0059_c0076.png,T2/BCD_r0059_c0076.png,0,masks/BCD_r0059_c0076.png,0.00000000
BCD_r0059_c0077,T1/BCD_r0059_c0077.png,T2/BCD_r0059_c0077.png,0,masks/BCD_r0059_c0077.png,0.00000000
BCD_r0059_c0078,T1/BCD_r0059_c0078.png,T2/BCD_r0059_c0078.png,0,masks/BCD_r0059_c0078.png,0.00000000
BCD_r0059_c0079,T1/BCD_r0059_c0079.png,T2/BCD_r0059_c0079.png,0,masks/BCD_r0059_c0079.png,0.00000000
BCD_r0059_c0080,T1/BCD_r0059_c0080.png,T2/BCD_r0059_c0080.png,1,masks/BCD_r0059_c0080.png,0.32714844
BCD_r0059_c0081,T1/BCD_r0059_c0081.png,T2/BCD_r0059_c0081.png,1,masks/BCD_r0059_c0081.png,0.31664541
BCD_r0059_c0082,T1/BCD_r0059_c0082.png,T2/BCD_r0059_c0082.png,1,masks/BCD_r0059_c0082.png,0.42315051
BCD_r0059_c0083,T1/BCD_r0059_c0083.png,T2/BCD_r0059_c0083.png,1,masks/BCD_r0059_c0083.png,0.44158562
BCD_r0059_c0084,T1/BCD_r0059_c0084.png,T2/BCD_r0059_c0084.png,0,masks/BCD_r0059_c0084.png,0.00000000
BCD_r0059_c0085,T1/BCD_r0059_c0085.png,T2/BCD_r0059_c0085.png,0,masks/BCD_r0059_c0085.png,0.00000000
BCD_r0059_c0086,T1/BCD_r0059_c0086.png,T2/BCD_r0059_c0086.png,1,masks/BCD_r0059_c0086.png,0.18437101
BCD_r0059_c0087,T1/BCD_r0059_c0087.png,T2/BCD_r0059_c0087.png,0,masks/BCD_r0059_c0087.png,0.00000000
BCD_r0059_c0088,T1/BCD_r0059_c0088.png,T2/BCD_r0059_c0088.png,0,masks/BCD_r0059_c0088.png,0.00000000
BCD_r0059_c0089,T1/BCD_r0059_c0089.png,T2/BCD_r0059_c0089.png,0,masks/BCD_r0059_c0089.png,0.00000000
BCD_r0059_c0090,T1/BCD_r0059_c0090.png,T2/BCD_r0059_c0090.png,0,masks/BCD_r0059_c0090.png,0.00000000
BCD_r0059_c0091,T1/BCD_r0059_c0091.png,T2/BCD_r0059_c0091.png,0,masks/BCD_r0059_c0091.png,0.00000000
BCD_r0059_c0092,T1/BCD_r0059_c0092.png,T2/BCD_r0059_c0092.png,1,masks/BCD_r0059_c0092.png,0.03981983
BCD_r0059_c0093,T1/BCD_r0059_c0093.png,T2/BCD_r0059_c0093.png,0,masks/BCD_r0059_c0093.png,0.00000000
BCD_r0059_c0094,T1/BCD_r0059_c0094.png,T2/BCD_r0059_c0094.png,0,masks/BCD_r0059_c0094.png,0.00000000
BCD_r0059_c0095,T1/BCD_r0059_c0095.png,T2/BCD_r0059_c0095.png,0,masks/BCD_r0059_c0095.png,0.00000000
BCD_r0059_c0096,T1/BCD_r0059_c0096.png,T2/BCD_r0059_c0096.png,0,masks/BCD_r0059_c0096.png,0.00000000
BCD_r0059_c0097,T1/BCD_r0059_c0097.png,T2/BCD_r0059_c0097.png,0,masks/BCD_r0059_c0097.png,0.00000000
BCD_r0059_c0098,T1/BCD_r0059_c0098.png,T2/BCD_r0059_c0098.png,0,masks/BCD_r0059_c0098.png,0.00000000
BCD_r0059_c0099,T1/BCD_r0059_c0099.png,T2/BCD_r0059_c0099.png,0,masks/BCD_r0059_c0099.png,0.00000000
BCD_r0059_c0100,T1/BCD_r0059_c0100.png,T2/BCD_r0059_c0100.png,0,masks/BCD_r0059_c0100.png,0.00000000
BCD_r0059_c0101,T1/BCD_r0059_c0101.png,T2/BCD_r0059_c0101.png,0,masks/BCD_r0059_c0101.png,0.00000000
BCD_r0059_c0102,T1/BCD_r0059_c0102.png,T2/BCD_r0059_c0102.png,0,masks/BCD_r0059_c0102.png,0.00000000
BCD_r0059_c0103,T1/BCD_r0059_c0103.png,T2/BCD_r0059_c0103.png,0,masks/BCD_r0059_c0103.png,0.00000000
BCD_r0059_c0104,T1/BCD_r0059_c0104.png,T2/BCD_r0059_c0104.png,0,masks/BCD_r0059_c0104.png,0.00000000
BCD_r0059_c0105,T1/BCD_r0059_c0105.png,T2/BCD_r0059_c0105.png,0,masks/BCD_r0059_c0105.png,0.00000000
BCD_r0059_c0106,T1/BCD_r0059_c0106.png,T2/BCD_r0059_c0106.png,0,masks/BCD_r0059_c0106.png,0.00000000
BCD_r0059_c0107,T1/BCD_r0059_c0107.png,T2/BCD_r0059_c0107.png,0,masks/BCD_r0059_c0107.png,0.00000000
BCD_r0059_c0108,T1/BCD_r0059_c0108.png,T2/BCD_r0059_c0108.png,1,masks/BCD_r0059_c0108.png,0.03336256
BCD_r0059_c0109,T1/BCD_r0059_c0109.png,T2/BCD_r0059_c0109.png,1,masks/BCD_r0059_c0109.png,0.01393096
BCD_r0059_c0110,T1/BCD_r0059_c0110.png,T2/BCD_r0059_c0110.png,0,masks/BCD_r0059_c0110.png,0.00000000
BCD_r0059_c0111,T1/BCD_r0059_c0111.png,T2/BCD_r0059_c0111.png,0,masks/BCD_r0059_c0111.png,0.00000000
BCD_r0059_c0112,T1/BCD_r0059_c0112.png,T2/BCD_r0059_c0112.png,0,masks/BCD_r0059_c0112.png,0.00000000
BCD_r0059_c0113,T1/BCD_r0059_c0113.png,T2/BCD_r0059_c0113.png,0,masks/BCD_r0059_c0113.png,0.00000000
BCD_r0059_c0114,T1/BCD_r0059_c0114.png,T2/BCD_r0059_c0114.png,0,masks/BCD_r0059_c0114.png,0.00000000
BCD_r0059_c0115,T1/BCD_r0059_c0115.png,T2/BCD_r0059_c0115.png,0,masks/BCD_r0059_c0115.png,0.00000000
BCD_r0059_c0116,T1/BCD_r0059_c0116.png,T2/BCD_r0059_c0116.png,1,masks/BCD_r0059_c0116.png,0.13853237
BCD_r0059_c0117,T1/BCD_r0059_c0117.png,T2/BCD_r0059_c0117.png,1,masks/BCD_r0059_c0117.png,0.09783562
BCD_r0059_c0118,T1/BCD_r0059_c0118.png,T2/BCD_r0059_c0118.png,0,masks/BCD_r0059_c0118.png,0.00000000
BCD_r0059_c0119,T1/BCD_r0059_c0119.png,T2/BCD_r0059_c0119.png,0,masks/BCD_r0059_c0119.png,0.00000000
BCD_r0059_c0120,T1/BCD_r0059_c0120.png,T2/BCD_r0059_c0120.png,0,masks/BCD_r0059_c0120.png,0.00000000
BCD_r0059_c0121,T1/BCD_r0059_c0121.png,T2/BCD_r0059_c0121.png,0,masks/BCD_r0059_c0121.png,0.00000000
BCD_r0059_c0122,T1/BCD_r0059_c0122.png,T2/BCD_r0059_c0122.png,0,masks/BCD_r0059_c0122.png,0.00000000
BCD_r0059_c0123,T1/BCD_r0059_c0123.png,T2/BCD_r0059_c0123.png,0,masks/BCD_r0059_c0123.png,0.00000000
BCD_r0059_c0124,T1/BCD_r0059_c0124.png,T2/BCD_r0059_c0124.png,1,masks/BCD_r0059_c0124.png,0.00117586
BCD_r0059_c0125,T1/BCD_r0059_c0125.png,T2/BCD_r0059_c0125.png,1,masks/BCD_r0059_c0125.png,0.14108339
BCD_r0059_c0126,T1/BCD_r0059_c0126.png,T2/BCD_r0059_c0126.png,1,masks/BCD_r0059_c0126.png,0.22628348
BCD_r0059_c0127,T1/BCD_r0059_c0127.png,T2/BCD_r0059_c0127.png,1,masks/BCD_r0059_c0127.png,0.27828045
BCD_r0059_c0128,T1/BCD_r0059_c0128.png,T2/BCD_r0059_c0128.png,1,masks/BCD_r0059_c0128.png,0.19401706
BCD_r0059_c0129,T1/BCD_r0059_c0129.png,T2/BCD_r0059_c0129.png,1,masks/BCD_r0059_c0129.png,0.21133610
BCD_r0059_c0130,T1/BCD_r0059_c0130.png,T2/BCD_r0059_c0130.png,1,masks/BCD_r0059_c0130.png,0.09970902
BCD_r0059_c0131,T1/BCD_r0059_c0131.png,T2/BCD_r0059_c0131.png,1,masks/BCD_r0059_c0131.png,0.03061224
BCD_r0059_c0132,T1/BCD_r0059_c0132.png,T2/BCD_r0059_c0132.png,0,masks/BCD_r0059_c0132.png,0.00000000
BCD_r0059_c0133,T1/BCD_r0059_c0133.png,T2/BCD_r0059_c0133.png,0,masks/BCD_r0059_c0133.png,0.00000000
BCD_r0059_c0134,T1/BCD_r0059_c0134.png,T2/BCD_r0059_c0134.png,0,masks/BCD_r0059_c0134.png,0.00000000
BCD_r0059_c0135,T1/BCD_r0059_c0135.png,T2/BCD_r0059_c0135.png,0,masks/BCD_r0059_c0135.png,0.00000000
BCD_r0059_c0136,T1/BCD_r0059_c0136.png,T2/BCD_r0059_c0136.png,0,masks/BCD_r0059_c0136.png,0.00000000
BCD_r0059_c0137,T1/BCD_r0059_c0137.png,T2/BCD_r0059_c0137.png,0,masks/BCD_r0059_c0137.png,0.00000000
BCD_r0059_c0138,T1/BCD_r0059_c0138.png,T2/BCD_r0059_c0138.png,0,masks/BCD_r0059_c0138.png,0.00000000
BCD_r0059_c0139,T1/BCD_r0059_c0139.png,T2/BCD_r0059_c0139.png,0,masks/BCD_r0059_c0139.png,0.00000000
BCD_r0059_c0140,T1/BCD_r0059_c0140.png,T2/BCD_r0059_c0140.png,0,masks/BCD_r0059_c0140.png,0.00000000
BCD_r0059_c0141,T1/BCD_r0059_c0141.png,T2/BCD_r0059_c0141.png,0,masks/BCD_r0059_c0141.png,0.00000000
BCD_r0059_c0142,T1/BCD_r0059_c0142.png,T2/BCD_r0059_c0142.png,0,masks/BCD_r0059_c0142.png,0.00000000
BCD_r0059_c0143,T1/BCD_r0059_c0143.png,T2/BCD_r0059_c0143.png,0,masks/BCD_r0059_c0143.png,0.00000000
BCD_r0059_c0144,T1/BCD_r0059_c0144.png,T2/BCD_r0059_c0144.png,0,masks/BCD_r0059_c0144.png,0.00000000
